"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"3642",11110063,1,1,65,2,1,60,8,5,0,0,30,1,1,1,1,0,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
"3645",11110091,1,0,60,12,1,90,22.7,NA,0,1,40,0,1,1,1,1,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
"3647",11110116,1,0,54,6,1,95,14,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
"3652",11110108,1,0,60,6,0,100,36,NA,0,0,50,0,1,1,1,0,0,0,1,0.60000002,15,0,0,0,NA,1,198,40
"3654",11110096,1,0,58,10,0,60,10,NA,0,0,30,0,1,1,1,0,0,0,1,0.2,15,0,0,0,NA,0,198,40
"3659",11110100,1,1,70,4,0,60,7,10,1,1,40,1,1,1,1,1,0,0,1,0.60000002,15,0.19999999,0,0,NA,1,198,40
"3663",11110087,1,0,66,2,1,30,5,NA,0,0,30,1,1,1,1,1,0,0,1,0.60000002,15,0,1,0,NA,0,198,40
"3669",11110057,1,1,70,6,0,95,11.5,5,0,0,50,1,1,1,1,1,0,0,1,0.60000002,15,0,0,0,NA,1,198,40
"3670",11110118,1,1,35,4,2,80,10.8,NA,0,0,50,0,1,1,1,1,0,0,1,0.60000002,15,0.19999999,1,1,NA,0,198,40
"3672",11110213,1,0,36,4,1,60,3,NA,1,1,40,1,1,0,1,0,0,0,1,0.40000001,13,0,1,0,NA,0,200,40
"3675",11110211,1,0,62,8,1,70,9,5,0,1,20,1,1,0,1,0,0,0,1,0.40000001,13,0,1,0,NA,0,200,40
"3676",11110202,1,1,56,6,1,90,10,NA,0,1,0,1,1,0,1,1,0,0,1,0.40000001,13,0.19999999,1,0,NA,0,200,40
"3680",11110215,1,0,45,3,1,40,10,5,0,1,20,1,1,0,1,1,0,0,1,0.60000002,13,0,1,0,NA,0,200,40
"3686",11110216,1,0,70,6,0,100,15,60,1,0,50,1,1,0,1,0,0,0,1,0.40000001,13,0,0,0,NA,1,200,40
"3687",11110218,1,1,41,4,2,60,10,40,0,0,50,1,1,0,1,1,0,0,1,1,13,0.80000001,1,1,NA,1,200,40
"3692",11110217,1,0,61,8,0,90,10,10,0,1,20,1,1,0,1,0,0,0,1,0.2,13,0,0,0,NA,1,200,40
"3695",11110170,1,1,44,5,3,50,11,40,0,0,10,1,1,0,1,1,0,0,1,0.80000001,13,0.80000001,1,1,NA,1,200,40
"3717",11110293,1,1,60,5,2,100,10,50,0,0,40,1,1,1,1,1,0,0,1,0.60000002,13,0,1,1,NA,1,202,40
"3720",11110326,1,0,38,10,1,100,28,NA,0,0,0,1,1,1,1,0,0,0,1,0.60000002,13,0,1,0,NA,1,202,40
"3722",11110321,1,0,67,8,1,100,2,50,0,0,50,1,1,1,1,1,0,0,1,0.60000002,13,0,1,0,NA,1,202,40
"3730",11110327,1,0,57,2,3,30,10,NA,0,0,0,1,1,1,1,0,0,0,1,0.2,13,0,1,1,NA,0,202,40
"3732",11110285,1,1,60,2,0,100,5,50,0,0,30,1,1,1,1,1,0,0,1,0.40000001,13,0,0,0,NA,1,202,40
"3742",33310252,3,0,55,6,2,100,10,30,1,1,50,1,1,1,1,1,0,0,1,0.60000002,33,0,1,1,NA,1,205,41
"3745",33310259,3,1,67,2,2,100,12,NA,0,1,20,1,1,1,1,0,0,0,1,0.80000001,32,0,1,1,NA,1,205,41
"3747",33310258,3,0,50,5,1,100,6,20,0,0,50,1,1,1,1,1,0,0,1,1,32,0,1,0,NA,1,205,41
"3748",33310240,3,0,62,5,1,20,2,30,0,0,20,1,1,1,1,1,0,0,1,0.40000001,32,0,1,0,NA,1,205,41
"3759",33310256,3,1,59,2,1,80,5,20,0,0,50,1,1,1,1,0,0,0,1,0.60000002,32,1,1,0,NA,1,205,41
"3760",33310239,3,0,57,6,0,100,9,10,1,1,30,1,1,1,1,1,0,0,1,0.60000002,33,0,0,0,NA,1,205,41
"3762",33310238,3,0,44,4,1,90,9.1899995803833,80,0,1,50,1,1,1,1,0,0,0,1,0.60000002,32,0,1,0,NA,1,205,41
"3763",33310243,3,0,61,2,0,100,3,30,1,0,50,1,1,1,1,1,0,0,1,0.2,33,0,0,0,NA,1,205,41
"3764",33310274,3,1,56,5,0,50,18,NA,0,0,50,1,1,1,1,0,0,0,1,1,33,0,0,0,NA,1,206,41
"3769",33310294,3,1,43,4,2,100,10,NA,0,1,50,1,1,1,1,1,0,0,1,0.40000001,32,0.19999999,1,1,NA,0,206,41
"3770",33310285,3,1,37,5,2,100,20,10,0,0,10,1,1,1,1,1,0,0,1,1,33,1,1,1,NA,1,206,41
"3778",33310270,3,1,46,4,2,100,30,NA,0,0,30,1,1,1,1,0,0,0,1,0.80000001,33,1,1,1,NA,1,206,41
"3779",33310300,3,0,35,5,1,100,17,NA,0,1,20,1,1,1,1,0,0,0,1,0.40000001,33,0,1,0,NA,1,206,41
"3783",33310269,3,1,50,6,2,100,50,5,1,0,20,1,1,1,1,1,0,0,1,0.40000001,33,1,1,1,NA,1,206,41
"3786",33310288,3,1,47,4,2,50,11,NA,0,0,10,1,1,1,1,0,0,0,1,0.60000002,33,0,1,1,NA,0,206,41
"3787",33310279,3,0,39,5,2,60,7,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,33,1,1,1,NA,0,206,41
"3791",33310292,3,1,41,4,2,50,3,30,0,1,20,0,1,1,1,1,0,0,1,0.40000001,33,1,1,1,NA,1,206,41
"3796",1119006,1,1,40,6,1,90,20,30,0,0,50,1,1,0,1,0,0,0,1,0.60000002,10,1,1,0,NA,1,209,42
"3797",1119018,1,1,65,4,1,60,16,40,0,0,50,1,1,0,1,0,0,0,1,0.2,10,0,1,0,NA,1,209,42
"3800",1119007,1,1,57,7,1,90,17,30,0,1,20,1,1,0,1,0,0,0,1,0.60000002,10,1,1,0,NA,1,209,42
"3801",1119027,1,0,40,5,1,100,30,NA,0,1,20,0,1,0,1,1,0,0,1,0,10,0,1,0,NA,1,209,42
"3803",1119017,1,0,45,4,1,70,15,20,0,1,20,1,1,0,1,1,0,0,1,0,10,0,1,0,NA,1,209,42
"3816",1119037,1,1,54,2,0,100,5.3,NA,0,0,30,1,1,0,1,0,0,0,1,0.60000002,10,0.39999998,0,0,NA,0,209,42
"3821",1119185,1,0,60,7,0,30,9,NA,0,1,10,1,1,1,1,1,0,0,1,0.2,11,0.19999999,0,0,NA,0,212,42
"3823",1119173,1,0,58,8,1,100,30,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,11,0,1,0,NA,1,212,42
"3824",1119126,1,0,35,4,2,30,3.72,NA,0,0,0,1,1,1,1,0,0,0,1,0.60000002,11,0.19999999,1,1,NA,0,212,42
"3827",1119137,1,1,50,4,1,90,18,10,0,0,10,1,1,1,1,1,0,0,1,1,11,0,1,0,NA,1,212,42
"3843",1119167,1,0,47,5,2,15,0.3,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,11,0,1,1,NA,0,212,42
"3850",11124041,1,1,40,3,2,35,7.8,5,1,1,40,1,1,0,1,0,0,0,1,1,25,0.39999998,1,1,NA,1,216,44
"3851",11124036,1,1,73,10,0,100,6,30,0,0,50,1,1,0,1,1,0,0,1,0.40000001,25,0,0,0,NA,1,216,44
"3856",11124062,1,1,37,5,2,70,10.9,NA,0,0,30,1,1,0,1,1,0,0,1,0.60000002,25,0,1,1,NA,0,216,44
"3861",11124065,1,1,31,6,2,70,15,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,25,0.2,1,1,NA,NA,216,44
"3869",11124045,1,0,54,3,2,NA,7.2,NA,0,0,30,1,1,0,1,0,0,0,1,0.40000001,25,0,1,1,NA,0,216,44
"3870",11124061,1,1,63,4,1,90,4.9,NA,0,1,20,1,1,0,1,1,0,0,1,0.40000001,25,0,1,0,NA,0,216,44
"3873",11124040,1,1,48,4,3,50,14,5,0,0,50,1,1,0,1,0,0,0,1,0.60000002,15,0,1,1,NA,1,216,44
"3879",11124080,1,0,38,5,2,30,7,NA,0,1,20,1,1,0,1,0,0,0,1,0.60000002,25,0,1,1,NA,0,217,44
"3885",11124072,1,0,46,5,0,100,23,NA,0,1,20,1,1,0,1,1,0,0,1,0,25,0,0,0,NA,1,217,44
"3888",11124087,1,0,58,3,1,100,4.9,20,0,0,30,1,1,0,1,1,0,0,1,1,25,0,1,0,NA,1,217,44
"3892",11124084,1,0,52,5,1,55,14,NA,0,1,40,1,1,0,1,1,0,0,1,0.60000002,25,0,1,0,NA,0,217,44
"3899",11124151,1,1,40,6,3,50,9,NA,1,1,0,1,1,0,1,1,0,0,1,1,25,1,1,1,NA,0,219,44
"3900",11124160,1,0,58,5,1,40,7.2,10,0,1,20,1,1,0,1,0,0,0,1,0.60000002,25,0,1,0,NA,1,219,44
"3903",11124161,1,1,40,4,1,100,6.3,NA,0,0,30,0,1,0,1,1,0,0,1,0.40000001,25,0,1,0,NA,0,219,44
"3911",11124157,1,0,47,3,1,40,13,NA,1,1,50,1,1,0,1,0,0,0,1,0.2,25,0.39999998,1,0,NA,0,219,44
"3912",11124153,1,0,52,7,1,60,12.5,NA,0,0,30,1,1,0,1,1,0,0,1,0.40000001,25,0.19999999,1,0,NA,0,219,44
"3913",11124156,1,0,47,5,2,60,6.3,NA,0,1,40,1,1,0,1,1,0,0,1,0.40000001,25,0.19999999,1,1,NA,0,219,44
"3917",11124223,1,0,52,4,2,100,26,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,25,0,1,1,NA,1,220,44
"3921",11124212,1,0,35,4,0,40,5,30,0,0,50,0,1,1,1,1,0,0,1,0.2,25,0,0,0,NA,1,220,44
"3926",11124203,1,1,61,5,1,50,12,70,1,1,40,1,1,1,1,1,0,0,1,0.2,25,0.19999999,1,0,NA,1,220,44
"3928",11124218,1,0,70,5,2,100,28,10,0,0,50,1,1,1,1,0,0,0,1,0.60000002,25,0,1,1,NA,1,220,44
"3929",11124191,1,1,39,5,2,80,14,20,0,1,20,1,1,1,1,1,0,0,1,0.2,25,0.60000002,1,1,NA,1,220,44
"3930",11124199,1,1,42,4,2,60,11,20,1,1,30,1,1,1,1,1,0,0,1,0.60000002,25,0,1,1,NA,1,220,44
"3938",11124187,1,1,47,5,2,100,25,NA,1,1,100,1,1,1,1,1,0,0,1,0.60000002,25,1,1,1,NA,1,220,44
"3939",11124192,1,0,54,4,0,100,30,30,0,0,50,1,1,1,1,0,0,0,1,0.2,25,0,0,0,NA,1,220,44
"3941",11124217,1,0,51,4,2,100,20,NA,0,1,40,1,1,1,1,1,0,0,1,0.40000001,25,0,1,1,NA,1,220,44
"3945",11124208,1,1,56,3,2,60,9,NA,0,1,20,1,1,1,1,1,0,0,1,0.60000002,25,0,1,1,NA,0,220,44
"3948",11124253,1,0,47,3,0,70,24,100,0,1,50,1,1,0,1,0,0,0,1,0.2,25,0,0,0,NA,1,221,44
"3951",11124279,1,0,38,4,1,60,14,NA,1,1,20,1,1,0,1,0,0,0,1,0.40000001,25,0,1,0,NA,0,221,44
"3953",11124277,1,0,33,3,1,20,2.3,NA,1,1,20,1,1,0,1,1,0,0,1,0.60000002,25,0.39999998,1,0,NA,0,221,44
"3955",11124290,1,0,55,4,0,100,5,NA,0,1,0,0,1,0,1,0,0,0,1,0.2,25,0,0,0,NA,0,221,44
"3957",11124303,1,0,75,7,0,100,6.95,NA,1,1,30,0,1,0,1,0,0,0,1,0.60000002,25,0,0,0,NA,0,221,44
"3960",11124275,1,0,58,8,1,100,14,NA,1,1,80,1,1,0,1,1,0,0,1,0.40000001,25,1,1,0,NA,0,221,44
"3962",11124267,1,0,45,6,0,70,20,50,0,1,20,1,1,0,1,1,0,0,1,0.2,25,0.39999998,0,0,NA,1,221,44
"3963",11124297,1,0,62,5,0,40,15,50,0,1,40,1,1,0,1,0,0,0,1,0.2,23,0,0,0,NA,1,221,44
"3975",11124245,1,0,50,3,1,30,4,20,0,1,20,1,1,0,1,0,0,0,1,0.60000002,25,0,1,0,NA,1,221,44
"3978",11124258,1,0,46,3,2,60,6,50,0,0,30,1,1,0,1,1,0,0,1,0.2,25,0.60000002,1,1,NA,1,221,44
"3986",11124247,1,0,40,4,2,80,13.7,NA,0,0,50,1,1,0,1,1,0,0,1,0.60000002,25,0,1,1,NA,0,221,44
"3987",11124257,1,0,56,5,2,50,8,NA,1,1,100,1,1,0,1,1,0,0,1,0.2,25,0,1,1,NA,0,221,44
"3991",11124251,1,0,52,4,0,35,5.6,NA,0,0,30,1,1,0,1,0,0,0,1,0.2,25,0,0,0,NA,0,221,44
"3999",3334051,3,1,53,7,1,100,30,35,0,1,40,1,1,1,1,0,0,0,1,0.60000002,33,0,1,0,NA,1,222,45
"4009",3334047,3,0,53,4,1,100,17,NA,0,0,20,1,1,1,1,0,0,0,1,0.2,33,0,1,0,NA,1,222,45
"4010",3334049,3,1,54,4,2,70,12,NA,1,1,20,1,1,1,1,1,0,0,1,0.60000002,33,0.2,1,1,NA,NA,222,45
"4012",3334006,3,0,58,5,2,100,14.3000001907349,4,0,1,30,1,1,1,1,0,0,0,1,0,33,0,1,1,NA,0,222,45
"4019",3334019,3,0,47,6,2,70,21.2000007629394,50,0,1,40,1,1,1,1,1,0,0,1,0.60000002,33,0,1,1,NA,1,222,45
"4025",3334043,3,0,60,8,2,60,22,NA,0,1,40,1,1,1,1,1,0,0,1,0.60000002,33,0,1,1,NA,1,222,45
"4026",3334036,3,0,74,6,1,100,11,15,1,1,50,1,1,1,1,0,0,0,1,0.80000001,33,1,1,0,NA,1,222,45
"4031",3334039,3,1,59,6,0,60,10,NA,0,0,30,1,1,1,1,0,0,0,1,1,33,0,0,0,NA,NA,222,45
"4039",3334118,3,0,33,6,1,100,31,NA,1,0,10,1,1,1,1,0,0,0,1,0.40000001,33,0,1,0,NA,1,223,45
"4046",3334115,3,1,32,7,2,70,13.3999996185303,20,0,0,20,1,1,1,1,1,0,0,1,0.60000002,33,0.19999999,1,1,NA,1,223,45
"4047",3334114,3,0,60,5,0,90,15,NA,0,1,20,1,1,1,1,1,0,0,1,0.60000002,33,0,0,0,NA,0,223,45
"4063",3334109,3,1,64,6,1,75,17.5,NA,0,0,50,1,1,1,1,1,0,0,1,1,30,0,1,0,NA,1,223,45
"4066",3334085,3,1,44,4,2,100,20,NA,1,1,20,1,1,1,1,1,0,0,1,0.60000002,33,0,1,1,NA,1,223,45
"4079",11125272,1,0,42,4,2,100,35,25,0,0,30,1,1,0,1,0,0,0,1,1,24,0,1,1,NA,1,227,46
"4085",11125303,1,0,53,5,2,60,14,10,0,1,40,1,1,0,1,0,0,0,1,1,24,0,1,1,NA,1,227,46
"4089",11125285,1,0,42,4,1,100,15,30,1,1,30,1,1,0,1,1,0,0,1,0.2,24,0,1,0,NA,1,227,46
"4092",11125284,1,1,44,4,2,40,11,NA,0,1,20,1,1,0,1,0,0,0,1,0.60000002,24,0.39999998,1,1,NA,0,227,46
"4093",11125282,1,0,33,5,2,60,10,NA,1,1,50,1,1,0,1,1,0,0,1,0.40000001,24,0,1,1,NA,0,227,46
"4100",11125297,1,0,56,5,1,90,14.2,NA,0,0,50,1,1,0,1,0,0,0,1,0.2,24,0.60000002,1,0,NA,0,227,46
"4106",11125298,1,1,63,6,1,100,5,40,0,1,70,1,1,0,1,1,0,0,1,0.60000002,24,0,1,0,NA,1,227,46
"4114",11125334,1,0,41,4,1,70,15,20,0,1,40,1,1,0,1,0,0,0,1,0.60000002,25,0,1,0,NA,1,228,46
"4121",11125239,1,1,56,3,1,100,26,NA,1,1,40,1,1,1,1,1,0,0,1,0.60000002,25,0,1,0,NA,1,228,46
"4122",11125336,1,0,34,6,2,90,23,NA,0,0,50,0,1,0,1,1,0,0,1,0.80000001,25,0.39999998,1,1,NA,1,228,46
"4124",11125322,1,0,56,6,NA,19,14,NA,0,0,30,1,1,0,1,0,0,0,1,0.2,25,0.39999998,NA,0,NA,0,228,46
"4128",11125316,1,1,59,5,0,80,21,20,1,1,30,1,1,0,1,1,0,0,1,0.60000002,25,0.80000001,0,0,NA,1,228,46
"4130",11125049,1,1,49,4,3,35,6,NA,0,1,0,1,1,1,1,1,0,0,1,0.60000002,24,0.19999999,1,1,NA,0,229,46
"4137",11125043,1,1,56,4,0,90,11,NA,1,1,20,1,1,1,1,1,0,0,1,0.2,24,0,0,0,NA,0,229,46
"4141",11125066,1,0,40,5,2,50,12,20,0,0,0,1,1,1,1,0,0,0,1,0.40000001,24,0.19999999,1,1,NA,1,229,46
"4148",11125076,1,0,65,4,0,100,4,25,0,1,20,1,1,1,1,1,0,0,1,0.2,24,0,0,0,NA,1,229,46
"4158",11125051,1,0,67,13,1,14,2,NA,1,1,0,1,1,1,1,0,0,0,1,1,24,0,1,0,NA,0,229,46
"4169",11125121,1,0,42,4,3,60,10,NA,1,1,50,1,1,0,1,0,0,0,1,0.40000001,22,1,1,1,NA,0,231,46
"4170",11125129,1,0,65,4,1,100,12,NA,1,1,0,1,1,0,1,0,0,0,1,0.60000002,22,1,1,0,NA,0,231,46
"4177",11125122,1,1,61,2,0,NA,6,15,0,1,40,1,1,0,1,1,0,0,1,0.40000001,22,0,0,0,NA,1,231,46
"4181",11125141,1,0,55,2,1,70,8.5,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,22,0,1,0,NA,0,231,46
"4186",11125171,1,0,37,4,2,60,19,NA,0,1,40,1,1,1,1,0,0,0,1,0.60000002,24,1,1,1,NA,1,232,46
"4193",11125156,1,1,48,5,1,100,20,20,1,1,50,1,1,1,1,1,0,0,1,0.2,24,0,1,0,NA,1,232,46
"4194",11125164,1,0,40,5,1,100,10.6,10,0,0,50,1,1,1,1,0,0,0,1,0.60000002,24,0,1,0,NA,1,232,46
"4196",11125158,1,0,52,6,2,40,17,NA,1,1,50,1,1,1,1,1,0,0,1,0.40000001,24,0,1,1,NA,1,232,46
"4197",11125161,1,0,39,4,1,100,28,25,1,1,20,1,1,1,1,0,0,0,1,0.2,24,0,1,0,NA,1,232,46
"4202",11125196,1,0,55,4,1,100,15,NA,0,1,20,0,1,0,1,0,0,0,1,0.2,24,0,1,0,NA,0,233,46
"4204",11125191,1,0,40,4,1,20,2,20,0,0,50,1,1,0,1,1,0,0,1,0.60000002,24,0,1,0,NA,1,233,46
"4212",11125201,1,0,52,7,1,100,12,NA,1,0,20,1,1,0,1,0,0,0,1,0.2,24,0,1,0,NA,0,233,46
"4215",11125190,1,1,55,6,0,NA,12,NA,1,1,40,1,1,0,1,0,0,0,1,0.60000002,24,0,0,0,NA,0,233,46
"4222",11125197,1,1,51,5,3,100,27,10,0,0,50,1,1,0,1,0,0,0,1,0.60000002,24,0.60000002,1,1,NA,1,233,46
"4223",11125200,1,0,45,4,1,100,9,NA,0,0,0,1,1,0,1,1,0,0,1,0.40000001,24,0.19999999,1,0,NA,0,233,46
"4229",11125206,1,0,43,5,2,100,17.6,NA,0,0,50,1,1,0,1,1,0,0,1,0.60000002,24,0,1,1,NA,1,233,46
"4233",11125251,1,1,66,6,0,100,6,NA,1,0,0,1,1,1,1,1,0,0,1,0.60000002,24,0,0,0,NA,0,234,46
"4239",11125243,1,0,42,4,1,100,18,NA,0,0,30,0,1,1,1,1,0,0,1,0.40000001,24,0,1,0,NA,1,234,46
"4246",11125228,1,0,77,5,0,100,24,20,1,0,50,1,1,1,1,0,0,0,1,0.2,24,0.39999998,0,0,NA,1,234,46
"4249",11125242,1,0,42,6,0,NA,14,NA,0,1,20,1,1,1,1,0,0,0,1,0.40000001,24,1,0,0,NA,0,234,46
"4250",11125266,1,0,62,2,2,30,9,NA,1,1,3,1,1,1,1,1,0,0,1,0.40000001,24,0,1,1,NA,0,234,46
"4253",11125224,1,0,58,7,1,100,30,NA,1,1,20,1,1,1,1,0,0,0,1,0.60000002,24,0,1,0,NA,1,234,46
"4255",11125267,1,1,50,5,1,100,34,NA,0,0,50,1,1,1,1,1,0,0,1,0.2,24,0.39999998,1,0,NA,1,234,46
"4259",11125268,1,1,42,4,2,40,13.47,NA,1,1,40,1,1,1,1,0,0,0,1,1,24,0,1,1,NA,0,234,46
"4263",11125217,1,1,36,4,4,20,14,10,1,1,10,1,1,1,1,0,0,0,1,0.80000001,24,0.60000002,1,1,NA,1,234,46
"4265",11125262,1,1,56,7,1,75,14,NA,1,1,50,1,1,1,1,1,0,0,1,0.60000002,24,0.60000002,1,0,NA,0,234,46
"4266",11125249,1,0,37,4,2,95,20,15,0,0,5,0,1,1,1,0,0,0,1,0.40000001,24,0,1,1,NA,1,234,46
"4270",2222011,2,1,64,3,1,40,3,40,1,1,50,1,1,1,1,1,0,0,1,0.80000001,31,0,1,0,NA,1,237,47
"4273",2222060,2,1,56,5,2,100,5,40,1,0,50,1,1,0,1,0,0,0,1,0.60000002,31,0.39999998,1,1,NA,1,238,47
"4281",2222043,2,1,65,4,1,100,5,25,0,1,20,1,1,0,1,1,0,0,1,0.60000002,31,0.39999998,1,0,NA,1,238,47
"4283",2222078,2,1,58,5,0,50,4,30,0,0,20,1,1,0,1,1,0,0,1,0.60000002,31,0,0,0,NA,1,238,47
"4288",2222085,2,1,71,7,0,100,10,50,1,1,20,1,1,0,1,0,0,0,1,0.2,29,0,0,0,NA,1,239,47
"4293",2222097,2,1,75,6,0,100,4,NA,1,0,50,1,1,0,1,0,0,0,1,0,29,0,0,0,NA,0,239,47
"4294",2222105,2,1,60,3,1,60,4,NA,0,1,40,1,1,0,1,1,0,0,1,0.60000002,29,1,1,0,NA,0,239,47
"4297",2222113,2,1,47,5,0,50,3,NA,1,1,50,1,1,0,1,1,0,0,1,0.80000001,29,0.19999999,0,0,NA,0,239,47
"4299",2222092,2,1,57,4,0,20,6,NA,0,1,40,1,1,0,1,0,0,0,1,1,29,0,0,0,NA,0,239,47
"4304",3335031,3,0,77,5,2,100,15,NA,0,1,20,1,1,1,1,1,0,0,1,0.60000002,34,0,1,1,NA,0,241,48
"4308",3335052,3,0,43,5,3,30,6.30000019073486,NA,1,1,20,1,1,1,1,0,0,0,1,0.80000001,34,0,1,1,NA,0,241,48
"4317",3335050,3,1,52,4,2,75,7,NA,0,0,10,1,1,1,1,1,0,0,1,1,34,0,1,1,NA,0,241,48
"4319",3335056,3,1,70,2,2,60,10,NA,0,0,50,1,1,1,1,1,0,0,1,0.80000001,34,0.2,1,1,NA,NA,241,48
"4322",3335043,3,0,35,4,0,100,15,NA,1,1,30,1,1,1,1,0,0,0,1,0.60000002,34,0.60000002,0,0,NA,0,241,48
"4326",3335059,3,0,51,2,0,100,9,35,0,1,20,1,0,1,1,1,0,0,1,0,34,0,0,0,NA,1,241,48
"4332",3335057,3,1,72,2,2,100,1.5,NA,0,1,20,1,1,1,1,1,0,0,1,0.2,34,0,1,1,NA,0,241,48
"4334",3335117,3,1,40,4,1,70,15,NA,0,0,50,1,0,0,1,0,0,0,1,1,32,0.2,1,0,NA,NA,242,48
"4335",3335079,3,1,57,4,2,90,6,30,0,0,30,1,1,0,1,1,0,0,1,1,32,0,1,1,NA,1,242,48
"4340",3335108,3,0,41,4,1,30,2,NA,0,1,40,1,1,0,1,0,0,0,1,0.40000001,32,0,1,0,NA,0,242,48
"4345",3335093,3,0,57,7,2,100,16,4,1,1,50,1,1,0,1,0,0,0,1,0.60000002,32,1,1,1,NA,1,242,48
"4351",3335080,3,0,42,4,0,70,8,NA,1,0,20,0,1,0,1,0,0,0,1,0,32,0,0,0,NA,0,242,48
"4356",3335053,3,1,40,5,0,90,25,NA,0,0,50,1,1,0,1,1,0,0,1,1,32,0,0,0,NA,1,242,48
"4357",3335073,3,1,50,6,0,100,8,20,0,0,50,1,1,0,1,1,0,0,1,1,32,0,0,0,NA,1,242,48
"4359",3335076,3,1,45,5,0,100,5,20,0,0,50,1,1,0,1,1,0,0,1,1,32,0,0,0,NA,1,242,48
"4366",3335071,3,1,36,4,1,100,6,20,1,1,30,1,1,0,1,1,0,0,1,1,32,0,1,0,NA,1,242,48
"4370",3335144,3,0,55,6,1,80,14,30,1,1,40,1,1,0,1,1,0,0,1,0.60000002,32,0,1,0,NA,1,243,48
"4371",3335121,3,0,45,4,1,100,23,10,0,1,50,1,1,0,1,0,0,0,1,0.2,32,0,1,0,NA,1,243,48
"4374",3335119,3,0,53,5,1,95,10,25,0,1,0,1,1,0,1,0,0,0,1,0.2,32,0,1,0,NA,1,243,48
"4381",3335141,3,1,74,4,1,100,2,10,1,1,0,1,1,0,1,0,0,0,1,0.60000002,32,0.80000001,1,0,NA,1,243,48
"4383",3335132,3,0,35,3,2,50,8,20,1,1,20,1,1,0,1,1,0,0,1,0.40000001,32,0.80000001,1,1,NA,1,243,48
"4401",33312017,3,0,40,6,1,60,4,60,0,0,20,1,1,0,1,1,0,0,1,0.60000002,39,0.39999998,1,0,NA,1,247,49
"4408",33312007,3,1,52,3,1,100,5,60,0,0,30,1,1,0,1,1,0,0,1,0.60000002,39,0,1,0,NA,1,247,49
"4411",33312018,3,1,60,4,1,90,8,50,0,0,50,1,1,0,1,1,0,0,1,1,39,0,1,0,NA,1,247,49
"4412",33312046,3,0,60,5,0,100,10,NA,0,0,35,1,1,0,1,0,0,0,1,0.2,39,0,0,0,NA,0,247,49
"4413",33312022,3,1,58,5,1,20,3.79999995231628,30,1,0,20,0,1,0,1,1,0,0,1,0.60000002,39,0,1,0,NA,1,247,49
"4414",33312048,3,1,71,6,0,100,7,30,1,0,30,1,1,0,1,1,0,0,1,1,39,0,0,0,NA,1,247,49
"4415",33312035,3,0,57,6,1,100,7,50,0,0,30,1,1,0,1,0,0,0,1,0.40000001,39,0,1,0,NA,1,247,49
"4417",33312030,3,1,60,2,0,20,1.29999995231628,60,0,0,50,1,1,0,1,1,0,0,1,0.2,39,0.19999999,0,0,NA,1,247,49
"4424",33312034,3,1,54,6,2,15,4,4,1,1,20,1,0,0,1,1,0,0,1,0.60000002,39,0,1,1,NA,1,247,49
"4428",33312109,3,0,42,7,0,100,10,20,0,1,30,1,0,0,1,0,0,0,1,0,39,0,0,0,NA,1,248,49
"4431",33312108,3,1,63,3,1,60,10,NA,0,0,30,1,1,0,1,0,0,0,1,1,37,0,1,0,NA,NA,248,49
"4434",33312065,3,0,57,7,3,40,2,NA,1,1,40,1,1,0,1,1,0,0,1,0.60000002,39,0.19999999,1,1,NA,1,248,49
"4436",33312058,3,0,64,5,1,40,9.5,90,1,1,50,1,1,0,1,0,0,0,1,0.40000001,39,0,1,0,NA,1,248,49
"4440",33312090,3,0,69,6,0,20,3.5,50,0,0,50,1,1,0,1,0,0,0,1,0.2,39,0,0,0,NA,1,248,49
"4441",33312060,3,1,51,5,1,60,10,50,1,0,30,1,1,0,1,1,0,0,1,0.60000002,39,0,1,0,NA,1,248,49
"4444",33312091,3,1,44,5,1,60,7,50,1,1,40,1,1,0,1,1,0,0,1,0.60000002,39,0,1,0,NA,1,248,49
"4448",33312098,3,0,46,3,0,100,3,20,0,0,50,1,0,0,1,0,0,0,1,1,39,0,0,0,NA,1,248,49
"4449",33312064,3,1,49,4,1,100,8,30,0,1,50,1,1,0,1,1,0,0,1,1,39,0,1,0,NA,1,248,49
"4451",33312106,3,1,59,2,1,100,4,50,0,1,20,1,1,0,1,0,0,0,1,0.2,39,0,1,0,NA,1,248,49
"4455",33312080,3,0,55,4,0,90,6,NA,0,1,20,1,1,0,1,0,0,0,1,0.80000001,39,0,0,0,NA,0,248,49
"4459",33312126,3,0,54,4,0,40,4.69999980926514,20,1,0,20,1,0,1,1,1,0,0,1,0.2,37,0,0,0,NA,1,250,49
