"","id","X","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village","group","ricearea_2010_per_capita","membership","assignment"
"3673",11125191,3673,1,0,40,4,1,20,2,20,0,0,50,1,1,0,1,1,0,0,1,0.60000002,24,0,1,0,NA,1,233,46,534,0.5,7,4
"3674",11125193,3674,1,0,43,4,1,80,18,NA,1,1,20,1,1,0,0,0,0,0,1,NA,24,0.80000001,1,0,NA,NA,233,46,536,4.5,7,2
"3675",11125195,3675,1,1,61,3,0,100,10.3,20,0,0,30,0,1,0,0,1,0,0,1,0.80000001,24,1,0,0,0,1,233,46,535,3.43333333333333,7,2
"3676",11125196,3676,1,0,55,4,1,100,15,NA,0,1,20,0,1,0,1,0,0,0,1,0.2,24,0,1,0,NA,0,233,46,536,3.75,7,1
"3677",11125197,3677,1,1,51,5,3,100,27,10,0,0,50,1,1,0,1,0,0,0,1,0.60000002,24,0.60000002,1,1,NA,1,233,46,536,5.4,7,4
"3678",11125199,3678,1,0,48,5,NA,90,15,NA,0,1,40,1,1,0,1,0,0,1,0,0.2,24,0,NA,0,NA,0,233,46,536,3,7,3
"3679",11125200,3679,1,0,45,4,1,100,9,NA,0,0,0,1,1,0,1,1,0,0,1,0.40000001,24,0.19999999,1,0,NA,0,233,46,534,2.25,7,3
"3680",11125201,3680,1,0,52,7,1,100,12,NA,1,0,20,1,1,0,1,0,0,0,1,0.2,24,0,1,0,NA,0,233,46,534,1.71428571428571,7,2
"3681",11125202,3681,1,0,43,1,1,100,35,NA,0,0,30,1,1,0,1,1,1,0,0,0.40000001,24,0,1,0,NA,1,233,46,535,35,7,1
"3682",11125203,3682,1,0,46,5,2,100,85,NA,1,1,20,1,1,0,0,1,0,0,1,0,24,0.19999999,1,1,0,1,233,46,536,17,7,2
"3683",11125204,3683,1,0,64,7,2,60,10,NA,0,0,50,1,1,0,0,1,0,0,1,NA,24,0.40000001,1,1,NA,NA,233,46,534,1.42857142857143,7,1
"3684",11125205,3684,1,0,56,6,1,100,9,NA,0,1,40,1,1,0,0,1,0,0,1,0,24,0.19999999,1,0,0,0,233,46,534,1.5,7,4
"3685",11125206,3685,1,0,43,5,2,100,17.6,NA,0,0,50,1,1,0,1,1,0,0,1,0.60000002,24,0,1,1,NA,1,233,46,536,3.52,7,1
"3686",11125207,3686,1,0,55,4,1,20,6,NA,0,1,0,1,1,0,0,0,0,0,1,0,24,0,1,0,0,1,233,46,534,1.5,7,3
"3687",11125209,3687,1,0,42,4,1,90,21,NA,0,0,30,1,1,0,1,0,1,0,0,0.40000001,24,1,1,0,NA,1,233,46,536,5.25,7,4
"3688",11125210,3688,1,0,53,4,1,60,11,NA,1,1,20,1,1,0,1,1,1,0,0,0.2,24,0.19999999,1,0,NA,0,233,46,536,2.75,7,3
"3689",11125211,3689,1,1,62,1,1,100,2.5,NA,0,0,50,1,1,0,0,1,0,0,1,0.80000001,24,0,1,0,1,0,233,46,1,2.5,7,1
"3690",11125212,3690,1,0,53,6,2,60,15,50,1,0,40,0,1,0,0,1,0,0,1,0,24,1,1,1,0,1,233,46,534,2.5,7,2
"3691",11125216,3691,1,0,74,2,0,30,4,NA,1,1,20,1,1,0,0,0,0,0,1,NA,24,0.80000001,0,0,NA,NA,233,46,1,2,7,4
"3692",11125217,3692,1,1,36,4,4,20,14,10,1,1,10,1,1,1,1,0,0,0,1,0.80000001,24,0.60000002,1,1,NA,1,234,46,537,3.5,7,4
"3693",11125218,3693,1,0,54,6,0,60,10,NA,1,1,20,1,1,1,0,0,0,0,1,0.2,24,0.39999998,0,0,0,0,234,46,538,1.66666666666667,7,4
"3694",11125219,3694,1,0,79,6,1,80,16.5,70,1,0,50,1,1,1,0,1,0,0,1,0.80000001,24,0.39999998,1,0,0,1,234,46,538,2.75,7,3
"3695",11125221,3695,1,0,41,4,2,70,13,NA,0,1,40,1,1,1,1,1,1,0,0,0.40000001,24,0,1,1,NA,0,234,46,537,3.25,7,3
"3696",11125222,3696,1,0,47,4,2,80,19,NA,1,0,50,0,1,1,1,1,0,1,0,0.2,24,0.39999998,1,1,NA,1,234,46,539,4.75,7,4
"3697",11125224,3697,1,0,58,7,1,100,30,NA,1,1,20,1,1,1,1,0,0,0,1,0.60000002,24,0,1,0,NA,1,234,46,540,4.28571428571429,7,4
"3698",11125226,3698,1,0,47,5,2,100,38.4,NA,0,0,30,1,1,1,1,0,0,1,0,1,24,0.19999999,1,1,NA,1,234,46,540,7.68,7,3
"3699",11125227,3699,1,1,48,4,2,100,30,10,1,1,5,1,1,1,1,1,1,0,0,0.80000001,24,0.39999998,1,1,NA,1,234,46,539,7.5,7,3
"3700",11125228,3700,1,0,77,5,0,100,24,20,1,0,50,1,1,1,1,0,0,0,1,0.2,24,0.39999998,0,0,NA,1,234,46,540,4.8,7,2
"3701",11125229,3701,1,0,63,2,2,100,20,NA,0,1,40,1,1,1,0,0,0,0,1,0.40000001,24,0,1,1,NA,0,234,46,539,10,7,2
"3702",11125232,3702,1,0,71,5,1,100,3,NA,0,0,50,1,1,1,1,0,0,1,0,1,24,0,1,0,NA,0,234,46,538,0.6,7,2
"3703",11125234,3703,1,1,41,6,2,90,25,NA,1,1,20,1,1,1,1,0,0,1,0,0.80000001,24,0.60000002,1,1,NA,1,234,46,540,4.16666666666667,7,1
"3704",11125235,3704,1,0,52,7,1,100,18,30,0,0,30,1,1,1,1,1,0,1,0,0.2,24,0,1,0,NA,1,234,46,538,2.57142857142857,7,1
"3705",11125237,3705,1,0,53,2,1,100,15,5,1,1,20,0,1,1,0,1,0,0,1,0.2,24,0,1,0,0,1,234,46,539,7.5,7,1
"3706",11125238,3706,1,0,46,4,1,60,10,NA,0,0,50,1,1,1,0,0,0,0,1,0.2,24,0.39999998,1,0,0,0,234,46,537,2.5,7,2
"3707",11125239,3707,1,1,56,3,1,100,26,NA,1,1,40,1,1,1,1,1,0,0,1,0.60000002,25,0,1,0,NA,1,228,46,3,8.66666666666667,7,1
"3708",11125240,3708,1,0,64,4,2,100,23.8,10,0,0,50,1,1,1,1,0,1,0,0,0.40000001,24,0,1,1,NA,1,234,46,539,5.95,7,4
"3709",11125242,3709,1,0,42,6,0,NA,14,NA,0,1,20,1,1,1,1,0,0,0,1,0.40000001,24,1,0,0,NA,0,234,46,538,2.33333333333333,7,4
"3710",11125243,3710,1,0,42,4,1,100,18,NA,0,0,30,0,1,1,1,1,0,0,1,0.40000001,24,0,1,0,NA,1,234,46,539,4.5,7,3
"3711",11125244,3711,1,0,69,3,1,100,21,NA,0,1,20,1,1,1,1,0,1,0,0,0.40000001,24,0,1,0,NA,1,234,46,539,7,7,2
"3712",11125245,3712,1,0,41,5,2,80,19.7,0,0,0,50,1,1,1,0,1,0,0,1,1,24,0.80000001,1,1,0,1,234,46,540,3.94,7,4
"3713",11125246,3713,1,1,35,5,1,100,30,20,0,1,40,1,1,1,0,1,0,0,1,0.60000002,24,0.39999998,1,0,0,1,234,46,540,6,7,3
"3714",11125247,3714,1,1,45,1,1,100,2.4,NA,0,0,50,1,1,1,0,0,0,0,1,0.2,24,0,1,0,1,0,234,46,537,2.4,7,1
"3715",11125248,3715,1,1,39,6,1,100,28,NA,0,1,20,1,1,1,0,1,0,0,1,0.40000001,24,0.39999998,1,0,0,0,234,46,540,4.66666666666667,7,2
"3716",11125249,3716,1,0,37,4,2,95,20,15,0,0,5,0,1,1,1,0,0,0,1,0.40000001,24,0,1,1,NA,1,234,46,539,5,7,1
"3717",11125251,3717,1,1,66,6,0,100,6,NA,1,0,0,1,1,1,1,1,0,0,1,0.60000002,24,0,0,0,NA,0,234,46,538,1,7,3
"3718",11125252,3718,1,0,34,4,1,70,25,15,0,0,50,1,1,1,0,1,0,0,1,0.80000001,24,0.39999998,1,0,0,1,234,46,539,6.25,7,4
"3719",11125253,3719,1,1,64,5,1,30,10.8,NA,1,1,40,1,1,1,0,0,0,0,1,0.2,24,0.60000002,1,0,0,0,234,46,538,2.16,7,2
"3720",11125254,3720,1,0,68,7,1,40,3,NA,1,1,50,0,1,1,1,1,0,1,0,0.2,24,0.39999998,1,0,NA,0,234,46,538,0.428571428571429,7,1
"3721",11125257,3721,1,0,52,4,2,50,9,NA,1,1,20,1,1,1,1,1,1,0,0,0.2,24,0.39999998,1,1,NA,0,234,46,537,2.25,7,4
"3722",11125258,3722,1,0,70,2,1,100,7,NA,0,0,30,1,1,1,0,1,0,0,1,0.80000001,24,0,1,0,1,0,234,46,537,3.5,7,3
"3723",11125259,3723,1,0,40,4,2,60,19,NA,0,1,20,1,1,1,0,0,0,0,1,0.40000001,24,0.39999998,1,1,0,0,234,46,539,4.75,7,3
"3724",11125260,3724,1,1,54,5,1,95,14,10,0,0,90,1,1,1,0,0,0,0,1,0.2,24,1,1,0,0,1,234,46,538,2.8,7,4
"3725",11125261,3725,1,1,74,6,0,100,11,NA,0,1,40,1,1,1,1,0,1,0,0,0,24,0,0,0,NA,0,234,46,538,1.83333333333333,7,3
"3726",11125262,3726,1,1,56,7,1,75,14,NA,1,1,50,1,1,1,1,1,0,0,1,0.60000002,24,0.60000002,1,0,NA,0,234,46,538,2,7,2
"3727",11125263,3727,1,0,56,4,2,100,11.8,NA,1,1,20,1,1,1,1,0,1,0,0,0.2,24,1,1,1,NA,0,234,46,537,2.95,7,2
"3728",11125264,3728,1,0,61,13,1,20,13.2,40,0,0,30,1,1,1,0,0,0,0,1,0.2,24,0.39999998,1,0,1,1,234,46,538,1.01538461538462,7,1
"3729",11125266,3729,1,0,62,2,2,30,9,NA,1,1,3,1,1,1,1,1,0,0,1,0.40000001,24,0,1,1,NA,0,234,46,539,4.5,7,2
"3730",11125267,3730,1,1,50,5,1,100,34,NA,0,0,50,1,1,1,1,1,0,0,1,0.2,24,0.39999998,1,0,NA,1,234,46,540,6.8,7,1
"3731",11125268,3731,1,1,42,4,2,40,13.47,NA,1,1,40,1,1,1,1,0,0,0,1,1,24,0,1,1,NA,0,234,46,537,3.3675,7,1
"3732",11125269,3732,1,1,37,4,2,100,80,NA,1,1,50,1,0,1,1,1,1,0,0,0.60000002,24,0.39999998,1,1,NA,1,234,46,539,20,7,1
"3733",11125271,3733,1,1,46,2,0,80,18,NA,1,1,20,1,1,0,1,1,0,1,0,0.80000001,24,0.80000001,0,0,NA,NA,227,46,547,9,41,4
"3734",11125272,3734,1,0,42,4,2,100,35,25,0,0,30,1,1,0,1,0,0,0,1,1,24,0,1,1,NA,1,227,46,548,8.75,41,4
"3735",11125273,3735,1,0,46,6,2,80,15.4,NA,0,1,20,1,1,0,1,1,1,0,0,0.40000001,24,0,1,1,NA,1,227,46,546,2.56666666666667,41,4
"3736",11125274,3736,1,0,26,2,2,90,11.1,NA,0,0,0,0,1,0,0,1,0,0,1,0.80000001,24,1,1,1,0,0,227,46,547,5.55,41,3
"3737",11125275,3737,1,0,33,4,1,30,12,NA,1,1,40,1,1,0,1,0,1,0,0,0.60000002,24,1,1,0,NA,0,227,46,548,3,41,3
"3738",11125276,3738,1,0,47,5,1,100,14,NA,1,0,50,1,1,0,1,0,1,0,0,1,24,0,1,0,NA,0,227,46,548,2.8,41,2
"3739",11125277,3739,1,0,52,3,1,90,7.8,NA,0,1,20,1,1,0,0,1,0,0,1,0.60000002,24,0,1,0,0,0,227,46,509,2.6,41,2
"3740",11125278,3740,1,0,42,6,1,100,9.6,40,0,0,30,0,1,0,0,1,0,0,1,0.80000001,24,0,1,0,NA,1,227,46,546,1.6,41,3
"3741",11125279,3741,1,1,52,4,3,30,10,NA,0,1,0,1,1,0,1,1,1,0,0,0,24,0,1,1,NA,0,227,46,546,2.5,41,2
"3742",11125280,3742,1,1,35,5,2,55,13,NA,1,0,50,1,1,0,0,1,0,0,1,0.80000001,24,0.80000001,1,1,0,0,227,46,546,2.6,41,1
"3743",11125281,3743,1,0,40,4,0,NA,17,20,0,1,40,0,1,0,0,0,0,0,1,0.60000002,24,0,0,0,0,1,227,46,548,4.25,41,1
"3744",11125282,3744,1,0,33,5,2,60,10,NA,1,1,50,1,1,0,1,1,0,0,1,0.40000001,24,0,1,1,NA,0,227,46,546,2,41,4
"3745",11125284,3745,1,1,44,4,2,40,11,NA,0,1,20,1,1,0,1,0,0,0,1,0.60000002,24,0.39999998,1,1,NA,0,227,46,546,2.75,41,3
"3746",11125285,3746,1,0,42,4,1,100,15,30,1,1,30,1,1,0,1,1,0,0,1,0.2,24,0,1,0,NA,1,227,46,548,3.75,41,4
"3747",11125286,3747,1,0,37,4,2,60,9,NA,0,1,20,0,1,0,0,0,0,0,1,0.2,24,1,1,1,0,0,227,46,546,2.25,41,2
"3748",11125287,3748,1,0,45,5,1,100,15,20,0,0,50,1,NA,0,0,1,0,0,1,0.80000001,24,0,1,0,0,1,227,46,548,3,41,3
"3749",11125288,3749,1,1,65,1,0,70,12,NA,1,1,40,1,0,0,1,1,0,0,1,0.60000002,24,0.60000002,0,0,NA,NA,227,46,547,12,41,2
"3750",11125289,3750,1,1,64,5,1,80,11,20,0,0,50,1,1,0,0,1,0,0,1,0.60000002,24,0,1,0,0,1,227,46,546,2.2,41,1
"3751",11125290,3751,1,0,65,2,1,40,4.4,15,0,1,20,1,1,0,1,0,0,1,0,0.60000002,24,0,1,0,NA,1,227,46,509,2.2,41,1
"3752",11125292,3752,1,0,43,4,1,100,22.5,NA,0,0,30,0,1,0,1,0,1,0,0,0.40000001,24,0,1,0,NA,1,227,46,548,5.625,41,2
"3753",11125294,3753,1,0,56,3,0,90,10,NA,0,1,20,1,1,0,1,1,0,1,0,0,24,0,0,0,NA,0,227,46,547,3.33333333333333,41,1
"3754",11125295,3754,1,0,42,4,1,100,17,NA,0,0,50,1,1,0,0,1,0,0,1,0.80000001,24,0,1,0,0,0,227,46,548,4.25,41,1
"3755",11125296,3755,1,0,63,5,1,60,8.85,NA,1,1,40,1,1,0,0,1,0,0,1,0.2,24,0.39999998,1,0,0,0,227,46,546,1.77,41,4
"3756",11125297,3756,1,0,56,5,1,90,14.2,NA,0,0,50,1,1,0,1,0,0,0,1,0.2,24,0.60000002,1,0,NA,0,227,46,548,2.84,41,4
"3757",11125298,3757,1,1,63,6,1,100,5,40,0,1,70,1,1,0,1,1,0,0,1,0.60000002,24,0,1,0,NA,1,227,46,546,0.833333333333333,41,3
"3758",11125299,3758,1,0,58,4,0,40,7,NA,0,0,30,1,1,0,1,1,1,0,0,0.60000002,24,0,0,0,NA,0,227,46,546,1.75,41,2
"3759",11125300,3759,1,0,80,2,1,100,0.4,NA,0,1,0,0,1,0,1,0,0,1,0,0.2,24,0,1,0,NA,0,227,46,509,0.2,41,4
"3760",11125302,3760,1,0,53,3,1,60,14,30,1,1,50,1,1,0,0,0,0,0,1,0.2,24,0.60000002,1,0,0,1,227,46,547,4.66666666666667,41,4
"3761",11125303,3761,1,0,53,5,2,60,14,10,0,1,40,1,1,0,1,0,0,0,1,1,24,0,1,1,NA,1,227,46,548,2.8,41,3
"3762",11125304,3762,1,0,62,7,2,60,20,NA,0,0,50,1,1,0,1,0,0,1,0,0.40000001,24,0.19999999,1,1,NA,1,227,46,548,2.85714285714286,41,2
"3763",11125305,3763,1,1,43,5,1,80,14,5,1,1,20,1,1,0,1,1,0,1,0,0.2,24,0,1,0,NA,1,227,46,548,2.8,41,1
"3764",11125306,3764,1,0,33,4,1,60,13,NA,0,0,30,0,1,0,1,1,0,1,0,1,24,0,1,0,NA,0,227,46,548,3.25,41,4
"3765",11125307,3765,1,1,71,6,2,100,20,NA,0,1,20,1,1,0,0,0,0,0,1,0.2,24,0,1,1,0,0,227,46,548,3.33333333333333,41,3
"3766",11125309,3766,1,1,53,4,1,90,12,NA,1,1,50,1,1,0,1,0,0,1,0,0.2,25,0,1,0,NA,0,228,46,542,3,7,4
"3767",11125310,3767,1,1,66,9,0,NA,9.9,NA,1,1,40,1,1,0,1,1,0,1,0,0.2,25,0,0,0,NA,0,228,46,542,1.1,7,3
"3768",11125311,3768,1,1,68,3,1,100,7.7,NA,0,0,50,1,1,0,1,1,0,1,0,0.80000001,25,0.19999999,1,0,NA,0,228,46,1,2.56666666666667,7,3
"3769",11125312,3769,1,0,61,10,1,80,10,30,0,1,20,1,1,0,0,0,0,0,1,0,22,1,1,0,0,1,228,46,542,1,7,2
"3770",11125313,3770,1,0,46,5,2,60,17,NA,0,0,30,1,1,0,1,0,1,0,0,0.60000002,25,0.19999999,1,1,NA,1,228,46,542,3.4,7,1
"3771",11125314,3771,1,0,58,6,0,100,12,10,1,1,20,1,1,0,0,0,0,0,1,0.40000001,22,0,0,0,0,1,228,46,542,2,7,4
"3772",11125315,3772,1,0,78,2,1,100,3,NA,0,0,50,0,1,0,1,0,1,0,0,0.2,25,0,1,0,NA,0,228,46,1,1.5,7,2
"3773",11125316,3773,1,1,59,5,0,80,21,20,1,1,30,1,1,0,1,1,0,0,1,0.60000002,25,0.80000001,0,0,NA,1,228,46,544,4.2,7,4
"3774",11125317,3774,1,0,45,5,1,80,18,10,1,0,50,1,1,0,1,1,1,0,0,0.60000002,25,0,1,0,NA,1,228,46,544,3.6,7,3
"3775",11125319,3775,1,1,71,6,0,100,10,NA,0,1,20,1,1,0,1,0,1,0,0,0.2,25,0.60000002,0,0,NA,0,228,46,542,1.66666666666667,7,3
"3776",11125322,3776,1,0,56,6,NA,19,14,NA,0,0,30,1,1,0,1,0,0,0,1,0.2,25,0.39999998,NA,0,NA,0,228,46,542,2.33333333333333,7,2
"3777",11125323,3777,1,1,36,4,1,75,15,NA,1,1,20,1,1,0,0,0,0,0,1,0.60000002,22,0,1,0,0,0,228,46,544,3.75,7,2
"3778",11125324,3778,1,0,58,10,0,100,15,15,0,0,50,1,1,0,0,0,0,0,1,0.2,22,0,0,0,0,1,228,46,542,1.5,7,1
"3779",11125326,3779,1,0,36,4,2,100,9.9,NA,0,1,40,0,1,0,0,1,0,0,1,0.60000002,22,1,1,1,NA,0,228,46,542,2.475,7,4
"3780",11125327,3780,1,0,46,4,1,80,15,70,0,0,80,1,1,0,1,0,1,0,0,0.40000001,25,0.39999998,1,0,NA,1,228,46,544,3.75,7,1
"3781",11125330,3781,1,1,53,3,1,80,16,20,1,1,20,1,1,0,0,0,0,0,1,NA,22,0,1,0,0,1,228,46,3,5.33333333333333,7,4
"3782",11125331,3782,1,0,53,3,2,80,17,NA,0,0,30,1,1,0,0,1,0,0,1,0.80000001,22,0,1,1,0,0,228,46,3,5.66666666666667,7,3
"3783",11125332,3783,1,1,48,4,1,85,14,NA,0,1,20,0,1,0,0,1,0,0,1,0.2,22,0,1,0,0,0,228,46,544,3.5,7,4
"3784",11125333,3784,1,0,45,4,2,100,14,NA,0,0,0,1,1,0,1,1,1,0,0,0.60000002,25,0,1,1,NA,0,228,46,544,3.5,7,3
"3785",11125334,3785,1,0,41,4,1,70,15,20,0,1,40,1,1,0,1,0,0,0,1,0.60000002,25,0,1,0,NA,1,228,46,544,3.75,7,2
"3786",11125336,3786,1,0,34,6,2,90,23,NA,0,0,50,0,1,0,1,1,0,0,1,0.80000001,25,0.39999998,1,1,NA,1,228,46,544,3.83333333333333,7,1
"3787",11125340,3787,1,0,41,5,NA,100,30,NA,0,1,20,1,1,0,1,1,0,1,0,0.40000001,25,0.19999999,NA,0,NA,1,228,46,544,6,7,4
"3788",22210001,3788,2,0,53,4,0,100,4,10,0,0,30,1,0,0,1,1,1,0,0,0,28,0,0,0,NA,1,31,9,549,1,13,4
"3789",22210003,3789,2,0,42,6,1,100,14,NA,0,1,20,1,1,0,0,1,0,0,1,0.2,25,0,1,0,0,0,31,9,552,2.33333333333333,13,4
"3790",22210005,3790,2,0,31,6,2,100,13,10,1,0,20,1,1,0,1,1,0,0,1,0.80000001,28,0,1,1,NA,1,31,9,550,2.16666666666667,13,4
"3791",22210006,3791,2,0,37,5,2,100,50,NA,1,1,0,1,1,0,1,0,0,0,1,0.60000002,28,0,1,1,NA,1,31,9,552,10,13,3
"3792",22210009,3792,2,0,36,4,2,100,20,30,0,1,50,1,1,0,0,1,0,0,1,0.80000001,25,0.60000002,1,1,0,1,31,9,551,5,13,4
"3793",22210010,3793,2,0,55,7,1,60,10,25,1,1,20,1,1,0,0,0,0,0,1,0.40000001,25,1,1,0,0,1,31,9,550,1.42857142857143,13,3
"3794",22210011,3794,2,0,45,6,4,80,17,NA,0,0,10,1,1,0,1,1,0,1,0,0.60000002,28,0,1,1,NA,1,31,9,552,2.83333333333333,13,2
"3795",22210012,3795,2,0,56,7,1,90,10,0,0,0,20,1,1,0,1,1,0,0,1,0.60000002,28,0,1,0,NA,0,31,9,550,1.42857142857143,13,2
"3796",22210013,3796,2,1,37,4,2,100,29,10,0,1,0,0,1,0,0,0,0,0,1,0.2,25,0.80000001,1,1,0,1,31,9,551,7.25,13,3
"3797",22210015,3797,2,0,29,4,1,100,3,10,0,0,40,1,0,0,1,1,1,0,0,0.2,28,0,1,0,NA,1,31,9,549,0.75,13,3
"3798",22210018,3798,2,0,59,5,2,100,16,0,0,1,50,1,1,0,0,1,0,0,1,0,25,0,1,1,0,0,31,9,552,3.2,13,1
"3799",22210021,3799,2,0,34,4,0,100,7,20,0,1,50,1,0,0,1,0,0,0,1,0.2,28,0,0,0,NA,1,31,9,549,1.75,13,2
"3800",22210023,3800,2,0,34,5,2,100,12,5,0,0,30,1,1,0,0,0,0,0,1,0.2,25,0,1,1,NA,1,31,9,552,2.4,13,4
"3801",22210027,3801,2,0,53,4,1,60,4,18,0,1,5,1,1,0,1,0,1,0,0,0.2,28,0,1,0,NA,1,31,9,549,1,13,1
"3802",22210029,3802,2,0,53,6,2,100,14,NA,0,1,50,0,1,0,1,0,1,0,0,0.40000001,28,0.19999999,1,1,NA,0,31,9,552,2.33333333333333,13,3
"3803",22210031,3803,2,0,62,7,1,100,25,10,0,1,30,1,1,0,0,1,0,0,1,0,25,0,1,0,0,1,31,9,552,3.57142857142857,13,2
"3804",22210032,3804,2,0,63,3,1,100,4,0,0,1,50,1,1,0,0,0,0,0,1,0.2,25,0.39999998,1,0,1,0,31,9,549,1.33333333333333,13,4
"3805",22210033,3805,2,0,38,5,2,80,18,NA,1,1,20,1,0,0,1,0,0,0,1,0.80000001,28,0.2,1,1,NA,NA,31,9,552,3.6,13,1
"3806",22210035,3806,2,0,59,4,2,80,10,30,0,0,30,1,1,0,0,1,0,0,1,0.80000001,25,0,1,1,0,1,31,9,551,2.5,13,2
"3807",22210038,3807,2,0,45,5,2,100,16,0,0,1,20,1,1,0,0,1,0,0,1,0.40000001,25,0.19999999,1,1,0,0,31,9,552,3.2,13,4
"3808",22210040,3808,2,0,33,5,2,100,12,10,0,0,50,1,0,0,1,1,0,0,1,0.80000001,28,0,1,1,NA,1,31,9,552,2.4,13,3
"3809",22210041,3809,2,0,38,5,2,80,6,0,0,0,40,1,1,0,0,1,0,0,1,0.60000002,25,0.80000001,1,1,0,0,31,9,550,1.2,13,1
"3810",22210042,3810,2,0,37,4,2,100,27,30,0,1,50,1,1,0,1,1,0,0,1,0.60000002,28,0.39999998,1,1,NA,1,31,9,551,6.75,13,1
"3811",22210043,3811,2,0,43,5,2,100,60,10,0,1,10,1,1,0,0,0,0,0,1,0.60000002,25,1,1,1,0,1,31,9,552,12,13,2
"3812",22210046,3812,2,0,38,4,2,100,6,10,1,1,30,1,1,0,1,0,1,0,0,0.60000002,28,0,1,1,NA,1,31,9,549,1.5,13,3
"3813",22210049,3813,2,0,42,4,2,80,6,30,0,1,20,1,1,0,1,1,0,1,0,0.40000001,28,0.19999999,1,1,NA,1,31,9,549,1.5,13,2
"3814",22210050,3814,2,1,44,5,2,100,22,50,1,1,50,1,0,0,0,1,0,0,1,0.80000001,25,0,1,1,0,1,31,9,552,4.4,13,1
"3815",22210051,3815,2,0,64,2,1,90,4,20,0,1,40,1,1,0,1,0,0,1,0,0.40000001,28,0,1,0,NA,1,31,9,549,2,13,1
"3816",22210052,3816,2,0,26,6,2,30,1,10,0,1,50,1,1,0,1,0,0,1,0,0.40000001,28,0,1,1,NA,1,31,9,550,0.166666666666667,13,4
"3817",22210055,3817,2,0,57,2,1,15,1.5,30,1,1,20,1,1,0,1,0,0,0,1,0.40000001,28,0,1,0,NA,1,31,9,549,0.75,13,4
"3818",22210058,3818,2,0,44,4,1,100,30,20,0,1,30,1,0,0,1,0,0,0,1,0.80000001,28,0,1,0,NA,1,31,9,551,7.5,13,4
"3819",22210060,3819,2,0,70,2,0,100,16,NA,0,0,0,1,1,0,1,0,1,0,0,0,28,0,0,0,NA,1,31,9,551,8,13,3
"3820",22210064,3820,2,0,39,4,1,100,6,10,0,0,40,1,1,0,0,1,0,0,1,0.40000001,24,0,1,0,NA,1,31,9,549,1.5,13,3
"3821",22210065,3821,2,0,33,4,2,100,7,28,0,1,20,1,0,0,1,1,0,0,1,1,28,0,1,1,NA,1,31,9,549,1.75,13,2
"3822",22210068,3822,2,0,53,7,1,80,20,NA,0,1,20,1,1,0,1,1,0,1,0,0.40000001,28,0,1,0,NA,1,31,9,552,2.85714285714286,13,4
"3823",22210069,3823,2,0,43,5,2,50,7,30,1,0,30,1,0,0,0,0,0,0,1,0.2,28,0,1,1,NA,1,31,9,550,1.4,13,3
"3824",22210071,3824,2,0,64,6,1,100,20,0,1,0,20,1,1,0,0,1,0,0,1,0.40000001,25,0,1,0,1,0,31,9,552,3.33333333333333,13,3
"3825",22210074,3825,2,0,40,6,1,100,14,0,0,0,50,1,0,0,0,0,0,0,1,0.2,25,0,1,0,0,0,31,9,552,2.33333333333333,13,2
"3826",22210078,3826,2,0,57,2,1,100,3,NA,0,0,0,1,1,0,1,0,1,0,0,0,28,0,1,0,NA,0,31,9,549,1.5,13,1
"3827",22210082,3827,2,0,38,4,2,100,8,20,0,1,50,1,1,0,0,0,0,0,1,0.2,25,0.60000002,1,1,0,1,31,9,549,2,13,4
"3828",22210093,3828,2,0,51,5,2,100,15,50,0,1,20,1,1,1,0,1,0,0,1,0.60000002,25,0,1,1,0,1,32,9,556,3,13,4
"3829",22210094,3829,2,1,48,3,2,100,10,30,1,0,30,1,1,0,0,1,0,0,1,0.80000001,25,0,1,1,0,1,31,9,551,3.33333333333333,13,2
"3830",22210099,3830,2,0,50,4,3,100,20,15,0,1,20,1,1,1,1,0,0,1,0,0.40000001,28,0,1,1,NA,1,32,9,555,5,13,4
"3831",22210105,3831,2,0,64,6,2,100,4,NA,0,1,10,1,1,1,1,1,1,0,0,0.40000001,28,0,1,1,NA,0,32,9,554,0.666666666666667,13,4
"3832",22210107,3832,2,0,46,4,2,100,17,0,0,1,40,0,1,1,1,1,0,0,1,0.60000002,28,0,1,1,NA,1,32,9,555,4.25,13,3
"3833",22210108,3833,2,0,24,7,2,100,20,4,0,0,50,0,0,1,1,0,0,0,1,0.60000002,28,0,1,1,NA,1,32,9,554,2.85714285714286,13,3
"3834",22210111,3834,2,0,40,4,0,100,30,20,1,1,20,1,0,1,1,1,0,1,0,0.40000001,28,0.39999998,0,0,NA,1,32,9,555,7.5,13,2
"3835",22210112,3835,2,1,40,4,1,100,6,15,1,1,60,1,1,1,0,0,0,0,1,0.2,25,0,1,0,0,1,32,9,553,1.5,13,4
"3836",22210113,3836,2,1,47,6,0,100,26,50,0,1,20,1,0,1,1,0,0,0,1,0.2,28,0,0,0,NA,1,32,9,556,4.33333333333333,13,3
"3837",22210115,3837,2,0,37,5,2,100,7,30,1,1,50,0,1,1,0,0,0,0,1,0.2,25,0,1,1,0,1,32,9,554,1.4,13,2
