id,region,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes,address,village,network_obs,network_rate_preintensive,network_rate_presession,network_rate_pretakeup,network_rate_presimple,knowledge_network,friend1,friend2,friend3,friend4,friend5,network_onlyone,network_onlytwo,network_twomore,network_yes,network_twoside,secondnet_obs,network_second,mean_allnetindegree,mean_1steduc_indegree,mean_allnetpath_out_ind,mean_1steduc_path_out_ind,mean_allnetpath_in_ind,mean_1steduc_path_in_ind,mean_allneteigenvector,mean_1steduc_eigenvector,eigenvector,indegree,path_in_ind,path_out_ind
1116422,1,1,43,4,2,20,5,,0,0,30,0,1,0,1,1,1,0,0,.2,9,0,1,1,,0,46,11,5,.2,.2,1,0,.60000002,0,0,0,0,1,1,0,0,1,0,18,.11111111,3.25,2,2.578125,0,3.1666665,3.2424242,.12054361,.15581678,.074758485,3,2.7272727,3.40625
1116424,1,1,70,5,1,15,2.5,20,1,0,30,1,1,0,0,1,0,0,1,0,5,0,1,0,0,1,46,11,5,.40000001,.80000001,.75,.40000001,.1,0,0,0,0,1,0,1,1,1,0,16,.25,5.4000001,5.5,1.528125,2.1484375,2.2545455,2.3181818,.20524408,.26469773,.18271571,2,3.2424242,3.5625
1116425,1,0,73,2,0,,2,,0,0,50,1,1,0,0,0,0,0,1,0,5,.19999999,0,0,0,0,46,11,4,0,.5,1,.5,.60000002,0,0,0,1,0,0,0,0,0,0,8,.125,2.5,0,0,0,2.348485,0,.22480482,0,.15365803,5,4.060606,0
1116426,1,0,69,8,0,40,8,20,1,1,15,1,1,0,1,0,0,0,1,.2,9,0,0,0,,1,46,11,5,0,.2,1,.2,0,0,0,0,0,1,0,0,0,0,0,10,0,4,0,1.8671875,0,2.909091,0,.092529491,0,.047351208,2,2.2121212,4.40625
1116427,1,1,66,10,1,20,7,90,0,0,0,0,1,0,1,1,1,0,0,.2,9,0,1,0,,1,46,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,17,.11764706,3.25,0,3.6835938,0,2.7651515,0,.091853857,0,.081051953,3,3.3030303,3.390625
1116429,1,0,67,10,1,100,10,40,1,0,20,1,1,0,1,0,0,1,0,.2,9,0,1,0,,1,46,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,14,.071428575,4.6666665,0,3.78125,0,2.0404041,0,.15884751,0,.20739104,5,2.939394,3.734375
1116430,1,0,55,9,1,100,12,30,0,0,30,1,1,0,1,0,0,1,0,.2,9,0,1,0,,1,46,11,5,0,.80000001,1,.80000001,.34999999,0,0,0,0,1,0,0,0,0,0,12,.33333334,3,0,.62659431,0,2.0075758,0,.17932619,0,.13474178,2,2.6969697,0
1116431,1,0,40,4,2,60,5,,0,1,0,0,1,0,1,0,1,0,0,.40000001,9,0,1,1,,0,46,11,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,12,0,4,0,1.2447916,0,2.7777777,0,.12363527,0,.052300449,3.375,4,4.046154
1116432,1,0,61,2,1,70,1.6,,0,0,50,1,1,0,1,1,0,0,1,1,9,0,1,0,,0,46,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,9,.11111111,5,0,4.34375,0,1.5151515,0,.20017916,0,.075381689,2,2.7376895,0
1116435,1,0,57,10,1,60,13,,0,1,50,1,1,0,1,1,0,0,1,.60000002,9,0,1,0,,0,46,11,5,0,.2,1,.2,1,0,0,0,0,1,0,0,0,0,0,15,.26666668,3.25,0,1.046875,0,2.6405723,0,.17121492,0,.077785581,3,3.6969697,0
1116442,1,1,56,9,1,30,7,40,0,0,70,0,1,0,1,1,1,0,0,.2,9,.19999999,1,0,,1,46,11,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,13,.07692308,2.75,2,2.4921875,0,2.7020202,0,.068390012,.031366132,.11107035,5,3.3030303,3.34375
1116443,1,0,56,10,0,90,11,50,0,1,20,1,1,0,0,1,0,0,1,0,5,0,0,0,0,1,46,11,5,.60000002,.60000002,.33333334,0,.13333334,0,0,0,0,1,0,0,1,1,.2,19,.2631579,5.1999998,4.3333335,3.109375,2.609375,2.1354167,2.4580176,.21442616,.23326844,.16100593,2,3.121212,3.5
1116444,1,1,58,5,1,50,19,,1,0,30,1,1,0,1,0,0,0,1,.40000001,9,.39999998,1,0,,1,46,11,5,.2,.60000002,.66666669,.40000004,.06666667,0,0,0,0,1,1,0,0,1,0,21,.2857143,3.5999999,2,2.315625,3.53125,2.2890153,2.7376895,.18908779,.17040987,.26824248,4,3.7272727,3.734375
1116445,1,0,55,15,2,40,7,20,1,1,10,1,1,0,1,0,0,0,1,.60000002,9,0,1,1,,1,46,11,5,.2,.60000002,1,.40000004,0,0,0,0,0,1,1,0,0,1,0,14,.2857143,3.75,2,.890625,3.5625,2.3181818,3.2424242,.17580304,.18271571,.099158116,3.375,2.4545455,4.1538463
1116446,1,1,44,6,1,60,10,50,0,0,35,1,1,0,0,0,0,0,1,.2,5,0,1,0,0,1,46,11,5,0,.40000001,1,.40000001,.60000002,0,0,0,0,1,0,0,0,0,0,13,.23076923,4.5,0,2.1132813,0,1.7954545,0,.22974816,0,.17983936,3,2.7376895,0
1116448,1,0,60,10,0,30,5,,0,1,0,0,1,0,1,0,1,0,0,.40000001,9,.19999999,0,0,,0,46,11,5,.2,.40000001,.5,.2,.2,0,0,0,0,1,1,0,0,1,0,15,.13333334,4.3333335,5,1.2447916,0,2.4141414,2.2727273,.16017181,.23678783,.14426267,2,2.8181818,3.9375
1116449,1,1,45,2,1,40,1.3,30,0,0,50,1,1,0,1,1,0,1,0,.60000002,9,0,1,0,,1,46,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,19,.10526316,2.75,0,2.9648438,0,2.8359375,0,.14719324,0,.13423538,3,2.8181818,3.578125
1116453,1,0,58,8,2,100,8,30,1,0,20,0,1,1,1,1,0,0,1,0,7,0,1,1,,1,47,11,5,.2,.2,0,0,0,0,0,0,0,1,1,0,0,1,.2,6,.33333334,3.5,3,1.7109375,3.421875,4.3194447,4.8333335,.036079846,.037927989,.020439176,4,0,4.15625
1116456,1,0,55,3,1,50,7,,0,0,30,1,1,1,1,0,0,1,0,1,7,0,1,0,,0,47,11,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,11,.090909094,5,0,2.2864583,0,2.824074,0,.049295846,0,.027665792,1,4.7777777,3.7846153
1116457,1,1,48,3,2,80,18,,1,1,20,1,1,1,1,1,1,0,0,.80000001,7,.80000001,1,1,,,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116459,1,0,65,9,0,80,5,20,0,0,50,1,1,1,0,1,0,0,1,.80000001,5,0,0,0,0,1,47,11,2,0,0,,0,,0,1,0,0,0,0,0,0,0,0,5,.2,5,0,3.640625,0,0,0,.14708078,0,.020739466,3.0588236,0,0
1116460,1,0,41,4,1,40,3.5,40,1,1,36,1,1,1,0,0,0,0,1,.60000002,5,0,1,0,0,1,47,11,5,.40000001,.60000002,0,.20000002,.30000001,0,0,0,0,1,0,1,1,1,0,4,0,4,4,0,0,3.9722223,3.9722223,.024365544,.024365544,.011110985,2,0,0
1116461,1,0,41,4,2,60,13,20,1,0,30,1,1,1,0,1,0,0,1,.80000001,5,1,1,1,0,1,47,11,2,0,.5,0,.5,.2,0,1,0,0,0,0,0,0,0,0,5,0,4,0,3.84375,0,0,0,.029480275,0,.031366132,2,0,0
1116462,1,1,48,3,2,80,18,,1,1,20,1,1,1,1,0,1,0,0,.60000002,7,.80000001,1,1,,,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116463,1,1,66,3,0,90,3,40,0,0,36,1,1,1,0,0,0,0,1,.2,5,0,0,0,0,1,47,11,5,0,.80000001,.5,.80000001,.30000001,0,0,0,0,1,0,0,0,0,0,13,0,2.5,0,4.1484375,0,2.3888888,0,.019126415,0,.010787867,2,4.7777777,4.515625
1116464,1,0,63,7,1,40,5,60,1,0,50,1,1,1,1,0,0,0,1,.60000002,7,0,1,0,,1,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,13,.30769232,2.6666667,0,1.4791666,0,1.5925926,0,.011489189,0,.006983567,2,0,0
1116465,1,1,47,5,1,20,2,20,0,0,50,1,1,1,1,0,0,0,1,.2,7,0,1,0,,1,47,11,5,.2,.40000001,.5,.2,.70000005,0,0,0,0,1,1,0,0,1,0,17,.23529412,4,4,1.9726563,4.078125,2.1319444,3.75,.024952631,.034623999,.015058761,2,0,4.28125
1116466,1,0,47,4,0,20,4,60,0,1,0,1,0,1,1,0,0,0,1,.60000002,7,0,0,0,,1,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,7,.14285715,3,0,1.4270834,0,2.5370371,0,.019744022,0,.025505163,6,4.7777777,0
1116467,1,0,64,9,0,30,7,50,0,0,50,0,1,1,1,1,1,0,0,.2,7,0,0,0,,1,47,11,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,15,.2,3,0,.9609375,0,.9513889,0,.013347251,0,.0075282478,1,4.7777777,4.4375
1116468,1,0,59,7,0,40,6.3,,1,1,30,1,1,1,0,0,0,0,1,.2,5,0,0,0,0,0,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,8,.375,5.5,0,3.2265625,0,2.3333333,0,.062497064,0,.029480275,4,0,3.84375
1116471,1,0,29,8,1,20,7,60,0,1,0,0,1,1,1,0,0,0,1,.40000001,7,1,1,0,,1,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,9,.11111111,5,0,0,0,2.3888888,0,.022730459,0,.0099415984,3,3.8055556,0
1116475,1,1,47,3,1,100,6,,1,0,20,1,1,1,0,1,0,0,1,0,5,0,1,0,0,0,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,.2,4,0,0,0,0,0,.019955752,0,.0028139071,3.0588236,0,0
1116476,1,0,39,7,1,90,10,50,0,0,50,0,1,1,1,1,0,0,1,1,7,0,1,0,,1,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,9,.11111111,5,0,0,0,2.3888888,0,.022730459,0,.034231704,4,3.8055556,0
1116477,1,0,68,14,0,,2,,1,1,40,1,1,1,1,1,0,1,0,.80000001,7,.60000002,0,0,,,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116480,1,0,61,8,0,40,5,20,1,0,30,0,1,1,0,1,0,0,1,0,5,0,0,0,0,1,47,11,5,.40000001,.40000001,0,0,.80000001,0,0,0,0,1,0,1,1,1,.2,17,.23529412,4,3.5,3.9257813,3.953125,2.1319444,4.2638888,.057040054,.030320128,.037927989,3,4.8333335,3.421875
1116482,1,1,68,4,1,70,4,30,1,0,20,1,1,1,1,0,1,0,0,.60000002,7,.19999999,1,0,,1,47,11,5,.2,.40000001,1,.2,.1,0,0,0,0,1,1,0,0,1,0,21,.23809524,3.8,6,2.5093751,4.296875,2.3090909,2.3636363,.15310624,.29260761,.14708078,5,0,3.640625
1116483,1,0,56,5,0,20,3,20,0,0,30,1,1,1,0,1,0,0,1,.80000001,5,1,0,0,0,1,47,11,5,.80000001,1,.2,.19999999,.5,0,0,0,0,1,0,0,1,1,.2,15,.06666667,3.25,3,1.8085938,1.140625,2.2013888,2.9351852,.031589366,.031219888,.034623999,4,3.75,4.078125
1116484,1,1,60,6,0,100,,50,1,0,20,1,1,1,1,1,1,0,0,.2,7,0,0,0,,1,47,11,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,16,.4375,4.25,4,2.0585938,4.078125,2.1319444,3.75,.021887977,.034623999,.019955752,4,0,0
1116486,1,0,67,2,0,100,1.5,,0,0,50,1,1,1,1,0,0,0,1,0,7,0,0,0,,0,47,11,5,.60000002,.60000002,,0,.80000001,0,0,0,0,1,0,0,1,1,0,5,.2,2,0,4.28125,0,0,0,.015058761,0,.006983567,3,0,0
1116487,1,1,54,4,0,100,18,60,1,0,40,0,1,1,1,1,0,0,1,.2,7,0,0,0,,1,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,19,.21052632,3.5999999,0,2.1194232,0,3.2166667,0,.068526097,0,.048313431,3.0588236,0,3.2424242
1116492,1,0,46,1,1,70,15,,0,0,50,1,1,1,0,1,0,0,1,,5,.40000001,1,0,,,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116496,1,0,71,7,1,,6,,1,1,36,1,1,1,0,0,0,0,1,.2,5,0,1,0,0,0,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,8,.375,5.5,0,3.2265625,0,2.3333333,0,.062497064,0,.027528713,3,4.7777777,3.859375
1116498,1,0,40,2,3,70,3,,0,0,20,1,1,1,1,0,0,1,0,.40000001,7,0,1,1,,0,47,11,5,.2,.60000002,.33333334,.40000004,.46666667,0,0,0,0,1,1,0,0,1,0,22,.090909094,3.2,3,3.6624999,3.828125,2.8666666,4.7777777,.049758073,.026016258,.035081312,1,0,3.359375
1116499,1,1,49,6,2,20,5.5,40,1,0,20,1,1,1,0,0,0,0,1,.40000001,5,0,1,1,0,1,47,11,5,0,.80000001,.5,.80000001,.45000002,0,0,0,0,1,0,0,0,0,0,16,.125,2.5,0,3.015625,0,1.1944444,0,.017762963,0,.02173388,3,0,4.484375
1116501,1,0,37,7,2,,6,30,0,0,50,1,1,1,1,0,0,1,0,.2,7,.39999998,1,1,,1,47,11,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,24,.375,4.5999999,4,2.1375,4.078125,1.7055556,3.75,.069367327,.034623999,.084175557,7,4.6666665,3.015625
1116502,1,0,41,3,1,60,4,50,1,0,40,1,1,1,1,1,0,0,1,.2,7,0,1,0,,1,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,21,.42857143,4.4000001,0,2.003125,0,1.4777777,0,.073221005,0,.086383462,3,4.7777777,3.171875
1116503,1,0,41,3,1,70,15,,0,0,50,1,1,1,0,0,0,0,1,0,5,.40000001,1,0,,,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116505,1,1,50,4,1,30,5,,1,0,20,1,1,1,1,1,0,0,1,.80000001,7,0,1,0,,0,47,11,5,.60000002,.60000002,1,0,.40000001,0,0,0,0,1,0,0,1,1,.2,4,.75,3,1,0,0,3.2638888,3.8055556,.027335722,.0074026901,.052498639,4,0,0
1116508,1,0,73,7,1,90,8,20,0,0,30,1,1,1,0,1,0,0,1,.80000001,5,0,1,0,,1,47,11,5,.2,.2,0,0,.60000002,0,0,0,0,1,1,0,0,1,0,8,0,4,4,1.484375,0,1.9861112,3.9722223,.055746797,.024365544,.026016258,3,4.7777777,3.828125
1116509,1,1,42,4,2,40,4,,1,1,20,1,1,1,0,0,0,0,1,.60000002,5,.39999998,1,1,0,0,47,11,5,0,.2,0,.2,.60000002,0,0,0,0,1,0,0,0,0,0,12,.33333334,4.3333335,0,2.1510417,0,1.5555555,0,.04536837,0,.032697801,4,0,3.8125
1116510,1,1,68,3,1,,3.4,20,0,0,50,1,1,1,1,1,1,0,0,0,7,0,1,0,,1,47,11,5,.40000001,.40000001,0,0,.30000001,0,0,0,0,1,0,1,1,1,0,18,.16666667,3.8,3.5,2.703125,1.7109375,1.7611111,4.4027777,.051397763,.031146767,.040818568,4,0,3.4375
1116514,1,0,60,6,1,50,5,,1,1,40,0,1,1,0,0,0,0,1,.40000001,5,0,1,0,0,0,47,11,5,0,.2,1,.2,.40000001,0,0,0,0,1,0,0,0,0,0,9,.11111111,5,0,3.75,0,2.3333333,0,.052954718,0,.016455201,2,0,3.734375
1116515,1,0,49,4,1,60,4,,0,0,50,1,1,1,1,1,1,0,0,1,7,0,1,0,,,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116516,1,0,70,7,0,100,12,,1,1,20,1,1,1,0,1,0,0,1,.60000002,5,0,0,0,1,0,47,11,5,0,.40000001,.5,.40000001,.40000001,0,0,0,0,1,0,0,0,0,0,6,0,3.5,0,3.8359375,0,2.3888888,0,.030113257,0,.024365544,4,3.9722223,0
1116518,1,1,62,7,1,100,24,,0,0,30,1,1,1,1,1,0,1,0,0,7,0,1,0,,1,47,11,5,.2,.40000001,0,.2,.40000001,0,0,0,0,1,1,0,0,1,.2,22,.22727273,3.2,3,2.91875,3.828125,3.20101,4.7777777,.09156435,.026016258,.087128051,4,0,2.96875
1116519,1,0,54,7,0,40,4,,1,1,30,1,1,1,0,0,0,0,1,0,5,0,0,0,0,,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,8,.375,5.5,0,3.2265625,0,2.3333333,0,.062497064,0,.029910803,1,0,3.859375
1116520,1,0,46,5,2,20,5.6,45,0,0,50,1,1,1,1,0,0,1,0,.2,7,.19999999,1,1,,1,47,11,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,16,.1875,4.5,0,.9609375,0,2.8263888,0,.028048947,0,.017514877,2,3.8055556,4.328125
1116521,1,1,43,4,1,100,9,50,1,0,40,0,1,1,0,1,0,0,1,0,5,0,1,0,,1,47,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,10,.1,3,0,4.2421875,0,1.9027778,0,.018977027,0,.012017041,1,0,0
1116522,1,1,62,2,0,100,2,70,0,0,50,1,1,1,1,1,0,0,1,.40000001,7,0,0,0,,1,47,11,4,.75,.75,.33333334,0,.40000001,0,0,0,1,0,0,0,1,1,0,10,0,1.6666666,1.5,1.4427084,0,1.2685186,0,.020299351,.021691587,.047268756,5,2.7222223,0
1116523,1,1,42,7,0,80,18,,1,1,20,1,1,1,1,0,0,0,1,.80000001,7,.80000001,0,0,,,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116816,1,0,60,5,1,30,2.5,20,0,0,30,0,1,1,0,1,0,0,1,.80000001,5,0,1,0,0,1,48,11,5,.2,.60000002,.33333334,.40000004,.66666669,0,0,0,0,1,1,0,0,1,.2,10,.2,4.6666665,4,3.2777777,4.2777777,1.9444444,2.0555556,.1492753,.17711997,0,7,1.6111112,3.4444444
1116817,1,1,33,6,1,90,25,30,1,0,20,0,1,1,0,1,0,0,1,.60000002,5,0,1,0,0,1,48,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,.04839804,1,2.8421052,2.7306864
1116818,1,1,80,3,0,100,6,,0,0,50,1,1,1,1,1,0,0,1,1,7,0,0,0,,0,48,11,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,12,.16666667,4.3333335,7,2.8333333,3.4444444,2.2407408,1.6111112,.12635115,0,.18940657,4,2.7777777,2.6666667
1116819,1,0,55,2,1,100,18,,1,0,0,1,1,1,0,0,0,0,1,.60000002,5,.39999998,1,0,0,0,48,11,5,.2,.80000001,.25,.60000002,.55000001,0,0,0,0,1,1,0,0,1,.2,14,.21428572,4.75,7,2.8888888,3.4444444,2,1.6111112,.21401867,0,0,6,1.8333334,2.7777777
1116820,1,1,63,6,2,90,9.1,50,0,0,50,1,1,1,1,0,0,1,0,.40000001,7,0,1,1,,1,48,11,5,.2,.40000001,0,.2,.70000005,0,0,0,0,1,1,0,0,1,0,14,.14285715,4.75,7,2.8611112,3.4444444,2.25,1.6111112,.084457517,0,.28121102,4,2.3888888,2.3333333
1116821,1,1,73,6,1,30,4,,1,1,20,1,1,1,1,1,0,1,0,.80000001,7,.80000001,1,0,,,48,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116823,1,0,64,4,1,40,6,20,0,0,10,1,1,1,1,1,1,0,0,.2,7,.39999998,1,0,,1,48,11,5,.2,.40000001,.5,.2,.70000005,0,0,0,0,1,1,0,0,1,0,12,.25,3.6666667,4,3.2777777,4.2777777,2.2962964,2.0555556,.21068555,.17711997,.18152072,3,2.6111112,2.7777777
1116825,1,0,53,7,2,50,7,20,1,0,30,1,1,1,0,0,0,0,1,.60000002,5,0,1,1,0,1,48,11,5,.40000001,.40000001,1,0,.80000001,0,0,0,0,1,0,1,1,1,0,11,.27272728,3,3,3.5370369,3.9166665,2.425926,2.3333335,.16913441,.16294125,.30651316,5,2.0555556,3
1116826,1,1,43,4,2,100,5,,0,0,50,0,1,1,0,1,0,0,1,.80000001,5,0,1,1,0,0,48,11,5,.2,.40000001,.5,.2,.70000005,0,0,0,0,1,1,0,0,1,.2,7,.14285715,5,4,3.5277777,4.2777777,1.9444444,2.0555556,.088559985,.17711997,.14876252,2,2.6111112,3.5555556
1116831,1,0,58,3,2,90,11,,0,1,40,1,1,1,1,0,0,1,0,.60000002,7,0,1,1,,0,48,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,12,.083333336,3.6666667,0,2.3703704,0,2.7037036,0,.21622007,0,.14842351,2,2.7777777,2.5555556
1116834,1,1,59,3,0,60,7,,0,0,50,1,1,1,0,1,0,0,1,.80000001,5,.39999998,0,0,0,0,48,11,5,.40000001,.40000001,.5,0,.80000001,0,0,0,0,1,0,1,1,1,.40000001,7,0,4.5,4.5,3.5,3.5,2.1111112,2.1111112,.074381262,.074381262,.17711997,4,2.0555556,4.2777777
1116838,1,1,43,3,1,40,3.9,,1,0,20,1,1,1,1,1,0,0,1,.40000001,7,0,1,0,,0,48,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,9,.11111111,3.5,0,2.3888888,0,2.8611112,0,.18372458,0,.097842425,2,2.7222223,2.7222223
1116845,1,0,70,2,0,100,2.6,,0,0,30,1,1,1,1,0,0,0,1,.2,7,0,0,0,,0,48,11,5,.2,.60000002,0,.40000004,.66666669,0,0,0,0,1,1,0,0,1,0,15,.2,5.5,7,2.8888888,3.4444444,1.9722222,1.6111112,.14693105,0,.30901948,2,3.1111112,2.4444444
1116846,1,0,36,4,2,60,6.2,20,1,0,20,0,1,1,0,0,0,0,1,.60000002,5,0,1,1,0,1,48,11,5,.2,.80000001,.5,.60000002,.5,0,0,0,0,1,1,0,0,1,0,15,.2,3.75,1,2.7104492,2.7306864,2.2799706,2.8421052,.15844169,.04839804,.27070594,4,1.9444444,2.7777777
1116847,1,0,82,6,0,100,7,,1,0,50,0,1,1,1,1,0,1,0,0,7,0,0,0,,0,48,11,5,0,.2,0,.2,.60000002,0,0,0,0,1,0,0,0,0,0,15,.13333334,3.3333333,0,2.6481481,0,2.7777777,0,.19668487,0,.17804259,3,2.9444444,2.1111112
1116848,1,1,31,4,3,80,18,,1,1,40,1,1,1,1,0,1,0,0,.60000002,7,.60000002,1,1,,,48,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116852,1,0,55,6,0,40,7,15,0,1,50,0,1,1,1,0,0,0,1,0,7,0,0,0,,1,48,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,17,.11764706,2.75,0,2.4861112,0,3.2222223,0,.22307529,0,.15952954,3.2105262,2.7285318,2.1052632
1116854,1,0,72,5,0,100,6,40,1,0,70,0,1,1,1,0,0,0,1,0,7,0,0,0,,1,48,11,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,12,.16666667,4.6666665,7,2.8518517,3.4444444,2.2037036,1.6111112,.15424392,0,.22371835,3,4.2222223,2.6111112
1116855,1,0,34,2,1,60,6,30,0,0,30,1,1,1,1,0,1,0,0,.60000002,7,.60000002,1,0,,1,48,11,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,16,.0625,2.75,0,2.5555556,0,3.25,0,.20308283,0,.14523222,1,4.5555553,2.1111112
1116856,1,0,45,3,0,100,30,20,1,0,20,1,1,1,1,1,0,1,0,.2,7,0,0,0,,1,48,11,5,.2,.40000001,.5,.2,.70000005,0,0,0,0,1,1,0,0,1,0,15,.06666667,4.3333335,7,3.3263888,3.4444444,1.4444445,1.6111112,.04351341,0,.17981526,3,2.7777777,2.7777777
1116858,1,1,54,6,1,60,5,,0,0,50,1,1,1,0,0,0,0,1,.2,5,0,1,0,1,0,48,11,5,0,.60000002,0,.60000002,.60000002,0,0,0,0,1,0,0,0,0,0,17,.23529412,4,0,2.7555554,0,2.3444445,0,.21321076,0,.27885559,3,2.3888888,2.3333333
1116859,1,0,62,6,0,70,7,,1,0,40,1,1,1,1,0,1,0,0,0,7,0,0,0,,0,48,11,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,12,.083333336,2.3333333,0,2.5,0,3.8518517,0,.18292195,0,.12994209,2,3.6111112,2.5
1118003,1,0,65,4,1,100,2,,0,1,50,1,1,0,0,0,0,0,1,0,9,0,1,0,1,0,101,20,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,14,.2857143,2.3333333,0,2.3421052,0,2.8695652,0,.12840149,0,.057641819,3.4285715,2.658385,2.45
1118004,1,0,41,4,1,60,12,,0,1,20,0,1,0,0,0,0,0,1,.60000002,9,1,1,0,0,0,101,20,5,.2,.80000001,0,.60000002,.5,0,0,0,0,1,1,0,0,1,0,7,.2857143,6,5,3.7222221,4.0555553,2.097826,2.2173913,.26012889,.24783304,.20486385,2,2.4782608,4.0555553
1118005,1,0,46,3,2,70,13,10,0,0,1,1,1,0,0,1,0,0,1,.80000001,9,0,1,1,0,1,101,20,5,.60000002,.80000001,0,.19999999,.70000005,0,0,0,0,1,0,0,1,1,0,11,.27272728,5,4,3.7499998,3.6481481,1.9673913,2.0289855,.27726689,.26775721,.2403955,2,2.5217392,2.9444444
1118006,1,0,33,5,1,45,10,25,0,1,20,0,1,0,1,1,1,0,0,.2,13,0,1,0,,1,101,20,5,.40000001,.60000002,0,.20000002,.73333335,0,0,0,0,1,0,1,1,1,0,11,.27272728,1.3333334,1,3.2777777,2.8888888,2.3188405,2.2391305,.25044531,.27323604,0,7,1.826087,2.8888888
1118009,1,0,47,4,2,60,7.5,,0,1,50,1,1,0,0,1,0,0,1,.80000001,9,0,1,1,0,0,101,20,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,.2,9,0,3,0,2.3888888,2.8333333,2.1304348,1.9565217,.28469375,.30607656,.30607656,0,1.9565217,2.8333333
1118010,1,1,41,4,2,20,3,15,0,1,40,1,1,0,1,0,1,0,0,.60000002,13,.39999998,1,1,,1,101,20,5,.40000001,.40000001,0,0,.80000001,0,0,0,0,1,0,1,1,1,0,13,.23076923,3,0,2.3703704,2.8333333,2.8115942,1.9565217,.24101424,.30607656,.10819574,3.4285715,2.658385,2.4736843
1118012,1,0,73,10,0,100,3,,1,1,50,1,1,0,1,0,0,0,1,0,13,0,0,0,,0,101,20,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,19,.15789473,4.1999998,0,2.3222222,0,2.8869565,0,.14777792,0,.21652101,5,2.6956522,1.9444444
1118013,1,0,58,7,1,30,3,50,0,0,30,1,1,0,1,0,0,0,1,.60000002,13,0,1,0,,1,101,20,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,17,.29411766,3.4000001,0,2.4111111,2.8333333,2.9565217,1.9565217,.18042511,.30607656,.2080428,2,3.4782608,2.1111112
1118014,1,0,51,3,1,45,15,,0,0,30,0,1,0,0,0,0,0,1,.2,9,1,1,0,0,0,101,20,5,.2,.60000002,0,.40000004,.66666669,0,0,0,0,1,1,0,0,1,.2,11,.36363637,5.5,7,3.5972221,4.0555553,2.097826,1.9130435,.17594776,.24936199,.23732127,5,2.2173913,3.3888888
1118016,1,1,76,3,0,100,5,,0,1,20,1,1,0,1,1,0,0,1,0,13,0,0,0,,0,101,20,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,9,.11111111,3.5,0,2.4722223,0,3.3695655,0,.17077392,0,.10790143,3,3.3913043,2.5
